match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5505995956,16.5,KSante,Graves,Galio,Caitlyn,Braum,Garen,Hecarim,Viktor,Jhin,Blitzcrank,0
NA1_5509610634,16.5,Olaf,RekSai,Katarina,Aphelios,Nami,Yasuo,Taliyah,Yone,Syndra,Mel,1
NA1_5509629123,16.5,Trundle,JarvanIV,Lissandra,Corki,Nami,RekSai,Graves,Sylas,Ashe,Karma,1
NA1_5507733266,16.5,Vladimir,Ambessa,Zoe,Ashe,Seraphine,Rengar,Zac,Viktor,Caitlyn,Bard,0
NA1_5505992868,16.5,Shen,Nunu,Aurora,MissFortune,Bard,Gnar,Rengar,Ekko,Lucian,Rell,1
NA1_5509408580,16.5,Gangplank,Sylas,Yasuo,Aphelios,Thresh,Urgot,JarvanIV,Yone,Mel,Shen,0
NA1_5508379063,16.5,Garen,Nasus,Swain,Aphelios,Rell,Kayle,Karthus,Sion,Jinx,Braum,1
NA1_5507629699,16.5,KSante,Elise,Katarina,Yunara,Soraka,Ahri,Ambessa,Tryndamere,Smolder,Janna,0
NA1_5510664445,16.5,Ornn,Vi,Galio,Caitlyn,Bard,Aurora,MasterYi,Ahri,Ashe,Milio,1
NA1_5512262297,16.5,DrMundo,Naafiri,Akali,Yasuo,Thresh,Karma,Kindred,Annie,Smolder,Poppy,0
NA1_5511652653,16.5,Viego,Graves,Orianna,Yunara,Braum,Malphite,Ekko,Xerath,Jhin,Swain,0
NA1_5511428641,16.5,Singed,DrMundo,Fizz,Caitlyn,Karma,Zaahen,Khazix,Vladimir,Jinx,Velkoz,1
NA1_5512212053,16.5,Gwen,Graves,TwistedFate,Varus,Seraphine,Volibear,RekSai,Brand,Yunara,Taric,1
NA1_5511334466,16.5,Jayce,Kindred,Galio,Kaisa,Nami,Nasus,Shen,Katarina,Draven,Thresh,1
NA1_5509063917,16.5,Sion,Viego,Hwei,Seraphine,FiddleSticks,Shen,Shyvana,Neeko,Varus,Alistar,0
NA1_5507011376,16.5,Olaf,Talon,Malzahar,Ashe,Nami,DrMundo,Zyra,Yasuo,Kaisa,Thresh,0
NA1_5508806668,16.5,Nasus,Gwen,Nunu,Caitlyn,Nami,Aatrox,Zaahen,Graves,Viktor,Nautilus,0
NA1_5506545720,16.5,Yone,Hecarim,Anivia,Yunara,Alistar,Shen,Zac,Kayle,Swain,Rakan,0
NA1_5512428025,16.5,Qiyana,FiddleSticks,TwistedFate,Jhin,Nami,Ornn,Viego,Veigar,Caitlyn,Blitzcrank,0
NA1_5511125914,16.5,Graves,Zaahen,Sion,Yunara,Soraka,Fiora,Talon,Yone,Hwei,Pyke,1
NA1_5510846754,16.5,Lux,Diana,Leblanc,Sion,Pyke,Garen,Ekko,Qiyana,Neeko,Anivia,1
NA1_5507055542,16.5,Jayce,Zed,Ahri,Corki,Blitzcrank,Shen,Hecarim,Leblanc,Twitch,Janna,0
NA1_5508616970,16.5,Akali,Zaahen,Sylas,Caitlyn,Ashe,Renekton,Hecarim,Syndra,Aphelios,Braum,0
NA1_5507009441,16.5,Olaf,MasterYi,Viktor,Kaisa,Maokai,Irelia,Trundle,Syndra,Seraphine,Leona,0
NA1_5510528438,16.5,Irelia,Pantheon,Leblanc,Aphelios,Blitzcrank,Gangplank,Zac,Yasuo,Velkoz,Thresh,1
NA1_5512135164,16.5,Fiora,Graves,Ekko,Ezreal,Rell,Fizz,JarvanIV,Galio,Karthus,Senna,1
NA1_5508394419,16.5,Cassiopeia,Vi,Fiora,Lucian,Nami,Kindred,Sylas,Akshan,Ezreal,Karma,1
NA1_5506800011,16.5,Riven,Viego,Corki,Ornn,Morgana,Nasus,Zyra,Leblanc,Sivir,Nami,0
NA1_5508133347,16.5,Gangplank,Zaahen,Morgana,Aphelios,Velkoz,Zac,Vi,Jhin,Ziggs,Blitzcrank,0
NA1_5507930226,16.5,Ornn,Maokai,Syndra,Smolder,Bard,Renekton,Viego,Orianna,Jinx,Janna,1
NA1_5510600759,16.5,Caitlyn,Zac,Yasuo,Kaisa,Leona,Yone,Viego,Ekko,Vayne,Nami,0
NA1_5512345450,16.5,Jax,Volibear,Ziggs,KogMaw,Lulu,Garen,Nunu,Syndra,Jhin,Milio,0
NA1_5511491333,16.5,Jayce,Naafiri,Leblanc,Yasuo,Janna,Yorick,Kindred,Heimerdinger,Vladimir,Alistar,0
NA1_5507094008,16.5,Camille,Graves,Neeko,Tristana,Soraka,Heimerdinger,Karthus,Yasuo,Aphelios,Zac,0
NA1_5512032054,16.5,Vladimir,LeeSin,Orianna,Aphelios,Alistar,Gnar,Ivern,Akali,Twitch,Shaco,0
NA1_5512373398,16.5,Garen,Volibear,Veigar,Jinx,Lulu,Urgot,Nocturne,Annie,Sivir,Thresh,0
NA1_5511696096,16.5,Trundle,Evelynn,Zed,Smolder,Gragas,Nasus,Ekko,Fizz,Vayne,Braum,1
NA1_5511696681,16.5,Nasus,Viego,Akali,Kaisa,Velkoz,Briar,Hecarim,Aurora,Ashe,Seraphine,0
NA1_5509597358,16.5,Sylas,Khazix,Malphite,Ezreal,Velkoz,Zed,Rengar,Syndra,Jhin,Nami,0
NA1_5512322667,16.5,Zaahen,Nocturne,Orianna,Lux,Zoe,Maokai,Talon,Ryze,Mel,Karma,0
NA1_5510631055,16.5,Irelia,Belveth,Syndra,Sivir,Leblanc,Sett,Rengar,Malzahar,Yunara,Karma,0
NA1_5508093745,16.5,Chogath,Vi,Ahri,Jinx,Bard,Ornn,Graves,Annie,Jhin,Nautilus,0
NA1_5509654587,16.5,Varus,Elise,Malphite,Jhin,Bard,Irelia,Nasus,Zed,Caitlyn,Lux,1
NA1_5511786869,16.5,Vayne,FiddleSticks,Aurora,AurelionSol,Pyke,Yasuo,DrMundo,Hwei,Yunara,Swain,1
NA1_5508459074,16.5,Ambessa,Nocturne,AurelionSol,Yunara,Nami,Skarner,Briar,Ahri,Caitlyn,Karma,1
NA1_5511871828,16.5,Ornn,Kayn,AurelionSol,Ezreal,Braum,Darius,Rengar,Akali,Kaisa,Aurora,0
NA1_5507501995,16.5,Irelia,Shyvana,Ahri,Ziggs,Karma,Zoe,Zed,Viktor,Ashe,Soraka,1
NA1_5511467030,16.5,Poppy,Belveth,Vex,Caitlyn,Bard,Yone,Taliyah,Qiyana,Aphelios,Nami,0
NA1_5507518912,16.5,Graves,DrMundo,Xerath,Ezreal,Shen,Garen,MasterYi,Kayle,Jhin,Pyke,1
NA1_5506425191,16.5,Urgot,Viego,Fizz,Jhin,Nami,Garen,Kayn,Ahri,Kaisa,Bard,0
NA1_5505777004,16.5,Jax,Graves,Aurora,Katarina,Swain,Shen,MasterYi,Sylas,Anivia,Senna,0
NA1_5507792001,16.5,Illaoi,Rengar,Veigar,Draven,TahmKench,Gangplank,Nocturne,Naafiri,Swain,Elise,0
NA1_5508420158,16.5,Yone,Teemo,Ahri,Twitch,Yuumi,Pantheon,Graves,Anivia,Nilah,Soraka,1
NA1_5509096626,16.5,Jax,JarvanIV,Vladimir,Ezreal,Karma,Illaoi,Graves,Veigar,Velkoz,Senna,0
NA1_5509781037,16.5,Volibear,Talon,Ahri,Caitlyn,Nami,Aatrox,Nidalee,Nautilus,MissFortune,Karma,1
NA1_5507856135,16.5,Riven,Lillia,Seraphine,Corki,Pyke,Cassiopeia,Volibear,Yone,Ezreal,Karma,0
NA1_5511931808,16.5,Volibear,XinZhao,Singed,MissFortune,Lulu,DrMundo,Nocturne,Zoe,Ashe,Seraphine,1
NA1_5511766831,16.5,Darius,MasterYi,Smolder,Brand,Poppy,Vladimir,Ivern,Ahri,Jhin,Karma,0
NA1_5505543699,16.5,Cassiopeia,Kayn,Ryze,Smolder,Swain,Kayle,Trundle,Fizz,Yunara,Sona,0
NA1_5507864025,16.5,Udyr,Jayce,Anivia,Seraphine,Jhin,Gnar,Lillia,Zoe,Caitlyn,Zac,1
NA1_5508246999,16.5,Yasuo,Jayce,Anivia,Tristana,Yuumi,Yone,Zed,Xerath,Senna,Braum,1
NA1_5510854669,16.5,Jayce,Viego,Ryze,Ashe,Nautilus,Shen,Hecarim,Diana,MissFortune,Braum,0
NA1_5509955046,16.5,Illaoi,Zaahen,Anivia,Twitch,Milio,Vladimir,MasterYi,Ahri,MissFortune,Neeko,0
NA1_5506390355,16.5,Galio,Jayce,Swain,Yunara,Anivia,Jax,Taliyah,Leblanc,Aphelios,Leona,1
NA1_5508630445,16.5,Garen,RekSai,Anivia,Corki,Rakan,Gangplank,Khazix,Katarina,Kaisa,Alistar,0
NA1_5506420932,16.5,Nasus,Talon,Nocturne,Lux,Nami,KSante,Zac,Chogath,Ashe,Nautilus,0
NA1_5511745002,16.5,MonkeyKing,Briar,Ahri,MissFortune,Swain,Anivia,Darius,Yone,Jinx,Neeko,0
NA1_5512107355,16.5,Jayce,Trundle,Fizz,Xayah,Milio,Malphite,Belveth,Taliyah,Swain,Seraphine,1
NA1_5511127942,16.5,Malphite,Zed,Syndra,Xayah,Annie,Nasus,Shaco,Yasuo,Varus,Blitzcrank,1
NA1_5511391308,16.5,Orianna,Hecarim,Neeko,Velkoz,Alistar,Tryndamere,Graves,Anivia,Yunara,Nami,1
NA1_5510405981,16.5,Shen,Ambessa,Jhin,Chogath,Seraphine,Urgot,Graves,Rumble,Caitlyn,Nami,1
NA1_5509043445,16.5,Fiora,Khazix,Veigar,Kaisa,Milio,Nasus,Aatrox,Aurora,MissFortune,Karma,1
NA1_5505651694,16.5,Malphite,Poppy,Diana,Jhin,Viego,Kled,LeeSin,TwistedFate,Seraphine,Karma,0
NA1_5509500315,16.5,Garen,Qiyana,Ekko,Yunara,Lulu,Sion,Zaahen,Zoe,Caitlyn,Sona,1
NA1_5507640267,16.5,Fiora,Skarner,Yone,Corki,Alistar,Mordekaiser,Zaahen,Malzahar,Aphelios,Blitzcrank,0
NA1_5510422284,16.5,Nasus,JarvanIV,Quinn,Veigar,Alistar,Garen,Jayce,Ekko,Brand,Nami,0
NA1_5509997897,16.5,Swain,XinZhao,Katarina,Zyra,Morgana,Garen,Ekko,Talon,Brand,Leona,1
NA1_5510977817,16.5,Irelia,Kayn,Sylas,MissFortune,JarvanIV,Jayce,Hecarim,Azir,Sivir,Lulu,0
NA1_5508953829,16.5,Camille,Elise,Ekko,Xayah,Lulu,Darius,Shen,Lissandra,Samira,Thresh,0
NA1_5510641772,16.5,Poppy,Ekko,Azir,Kaisa,Leona,Aatrox,Graves,Zoe,AurelionSol,Karma,1
NA1_5506831372,16.5,Gangplank,JarvanIV,Akali,MissFortune,Morgana,Yorick,Ekko,Mel,Ezreal,Karma,0
NA1_5510583844,16.5,Kayle,Elise,Tristana,Smolder,Karma,LeeSin,Shaco,Hwei,Yunara,Alistar,0
NA1_5509442887,16.5,Malphite,Graves,Swain,Aphelios,Alistar,Gnar,LeeSin,Sylas,Ashe,Seraphine,0
NA1_5509726009,16.5,Camille,JarvanIV,Orianna,Smolder,Nautilus,Irelia,Evelynn,AurelionSol,Lucian,Braum,0
NA1_5508956237,16.5,Akali,XinZhao,Kennen,Ashe,Braum,Darius,Rengar,Veigar,Lucian,Nami,0
NA1_5506397436,16.5,Ornn,Shyvana,Diana,Smolder,Camille,MonkeyKing,LeeSin,Taliyah,Caitlyn,Nami,0
NA1_5511921938,16.5,Sejuani,MonkeyKing,Malzahar,Kaisa,Braum,Gwen,Kayn,Udyr,Ashe,Brand,1
NA1_5510451129,16.5,Illaoi,Nocturne,Malzahar,Samira,Nautilus,Riven,DrMundo,Ekko,Caitlyn,Morgana,1
NA1_5508392703,16.5,Zaahen,DrMundo,Viktor,Ezreal,Karma,Akali,Graves,Swain,Aphelios,Leona,0
NA1_5506671491,16.5,Yone,Kayn,Ryze,Caitlyn,Morgana,Chogath,Zed,Annie,Draven,Thresh,0
NA1_5511901388,16.5,Camille,Elise,Galio,Lucian,Pyke,Tryndamere,Fizz,Yone,Jhin,Velkoz,1
NA1_5507152000,16.5,Ambessa,Shaco,Hwei,Ashe,Seraphine,Yone,Kindred,Diana,Samira,Braum,1
NA1_5509426829,16.5,Poppy,Viego,Aurora,Xayah,Soraka,Gwen,Talon,Yasuo,Corki,Nami,0
NA1_5511767181,16.5,Nasus,Sylas,Qiyana,MissFortune,Karma,Rumble,Jayce,KogMaw,Jinx,Thresh,1
NA1_5510367551,16.5,Zaahen,Shen,Kassadin,Corki,Alistar,Fiora,Kayn,Akali,Zeri,Milio,1
NA1_5511827745,16.5,Garen,Briar,Yone,Swain,Rumble,Nasus,Graves,Qiyana,Lucian,Nami,1
NA1_5508745976,16.5,Riven,Sylas,Neeko,Draven,Pyke,Teemo,Amumu,TwistedFate,Ezreal,Zilean,0
NA1_5508371771,16.5,Gwen,Udyr,Yone,Xayah,Rakan,Kled,Talon,Ahri,Yunara,Senna,0
NA1_5506341911,16.5,Riven,LeeSin,Katarina,Vayne,Soraka,Garen,MasterYi,Yone,Belveth,Senna,0
NA1_5510204823,16.5,JarvanIV,Khazix,Malzahar,Ezreal,Sona,Garen,Zac,Yasuo,Kaisa,Rengar,0
NA1_5511863578,16.5,Chogath,Yorick,Malzahar,Caitlyn,Morgana,Sett,LeeSin,Yasuo,AurelionSol,Nami,1
NA1_5511139627,16.5,Camille,DrMundo,Ahri,Vayne,FiddleSticks,Irelia,Khazix,Hwei,Ezreal,Pantheon,1
NA1_5505747377,16.5,Garen,Ambessa,Akali,Jhin,Leona,Darius,Talon,Taliyah,Kaisa,Karma,1
NA1_5505685531,16.5,Aatrox,Talon,Akali,Ezreal,Zyra,Sion,RekSai,Orianna,Jinx,Sona,0
NA1_5511904843,16.5,Quinn,Elise,Irelia,Jinx,Thresh,Kayle,LeeSin,Orianna,Caitlyn,Swain,1
NA1_5510885582,16.5,Illaoi,FiddleSticks,Anivia,MissFortune,Swain,Gnar,Nunu,Sion,Draven,Sona,0
NA1_5512187584,16.5,Ornn,Ekko,Veigar,Smolder,Janna,Fiora,Viego,Orianna,Brand,Alistar,1
NA1_5511444382,16.5,Graves,JarvanIV,Galio,Lucian,Yuumi,Jax,Ekko,Ambessa,Ezreal,Nami,1
NA1_5508960744,16.5,Yorick,DrMundo,Yone,Kaisa,Neeko,Aatrox,Kayn,Syndra,Jinx,Thresh,1
NA1_5510610218,16.5,Gragas,Fizz,Smolder,Jinx,Nautilus,Camille,Shen,TwistedFate,MissFortune,Morgana,0
NA1_5506735672,16.5,Yorick,Nunu,Mel,Caitlyn,Bard,Gwen,Viego,TwistedFate,Kaisa,Milio,1
NA1_5511827295,16.5,Gwen,FiddleSticks,Yasuo,Twitch,Bard,Darius,Graves,Malzahar,Smolder,Brand,1
NA1_5511257624,16.5,RekSai,Viego,Kayle,Samira,Xerath,Ornn,Shaco,Veigar,Draven,Rakan,0
NA1_5510878695,16.5,Sett,Nocturne,Orianna,Tristana,Leona,Darius,Graves,Leblanc,Caitlyn,TahmKench,1
NA1_5509717817,16.5,Yorick,Viego,Yone,Lucian,Braum,Nasus,Zaahen,Ekko,Ashe,Bard,1
NA1_5506521330,16.5,Sion,Vi,Taliyah,Yunara,Soraka,Aatrox,Diana,Zed,Jinx,Bard,0
NA1_5512200418,16.5,Irelia,Lillia,AurelionSol,Ezreal,Leona,Aatrox,LeeSin,Aurora,Mel,Soraka,1
NA1_5511128844,16.5,Akali,Rengar,Corki,Jinx,Karma,Irelia,Elise,Cassiopeia,Smolder,Sona,1
NA1_5509604059,16.5,Gangplank,Lillia,Viktor,Jhin,Alistar,Vayne,Amumu,Syndra,Samira,Quinn,0
NA1_5509734160,16.5,Renekton,Ivern,Ryze,Kaisa,Nautilus,Volibear,Udyr,Veigar,MissFortune,Nami,0
NA1_5507887186,16.5,Singed,Viego,Ahri,Aphelios,Annie,Yone,Zaahen,Vladimir,Jinx,Lulu,1
NA1_5505780845,16.5,Teemo,Nunu,Anivia,Draven,Nami,Garen,Shaco,Xerath,Caitlyn,Morgana,0
NA1_5511149157,16.5,DrMundo,Graves,Sylas,Tristana,Blitzcrank,Shen,Vi,Ziggs,Draven,Leona,1
NA1_5509135853,16.5,Jayce,Malphite,Qiyana,Kaisa,Nautilus,Yorick,Ivern,Akali,Ashe,Renata,0
NA1_5507523818,16.5,Trundle,JarvanIV,Katarina,Malzahar,Swain,Nasus,Rengar,Vayne,Senna,Janna,0
NA1_5509484749,16.5,Shen,Vi,Katarina,Jhin,Alistar,Jax,LeeSin,Sylas,Kaisa,Karma,0
NA1_5509209718,16.5,Akali,LeeSin,Zed,Jhin,Leona,DrMundo,Malphite,Qiyana,Ashe,Nautilus,1
NA1_5510479195,16.5,Garen,LeeSin,Vladimir,Twitch,Leona,Kayle,Aatrox,Lux,Ashe,Milio,0
NA1_5508590951,16.5,Shen,Pantheon,Zoe,Caitlyn,Karma,Aurora,Kayn,Naafiri,Draven,Bard,0
NA1_5509558755,16.5,Singed,Vi,Yone,Velkoz,Rell,Volibear,Ambessa,Zoe,Yasuo,Nami,0
NA1_5511966766,16.5,Riven,Viego,TwistedFate,Jhin,Rakan,Gragas,Zaahen,Malzahar,Vayne,Nami,1
NA1_5506637264,16.5,Riven,Malphite,Syndra,Jhin,Karma,Kled,Nunu,Viktor,Jinx,Heimerdinger,0
NA1_5510230790,16.5,Fiora,MonkeyKing,Orianna,Caitlyn,Nami,Ambessa,LeeSin,Ekko,Sivir,Lux,0
NA1_5510826373,16.5,Yasuo,Elise,Veigar,Caitlyn,Nami,Urgot,Udyr,Vex,Jhin,Karma,1
NA1_5512345484,16.5,Garen,LeeSin,Sion,Cassiopeia,Zyra,Riven,Amumu,Swain,Draven,Thresh,1
NA1_5506346313,16.5,Vladimir,RekSai,Qiyana,Varus,Braum,Irelia,Ambessa,Vex,Jinx,Bard,1
NA1_5509330615,16.5,Fiora,Zaahen,TwistedFate,Vayne,Yuumi,Rumble,Warwick,Yone,Jhin,Sona,1
NA1_5511278509,16.5,DrMundo,Nunu,Ahri,Twitch,Senna,Ambessa,Zaahen,Mel,Draven,Amumu,0
NA1_5511013011,16.5,Sion,Sylas,Taliyah,TahmKench,Senna,Zaahen,Hecarim,Kayle,Smolder,Nami,1
NA1_5509928704,16.5,Vex,Kindred,Irelia,Ezreal,Karma,Aatrox,Kayn,Ryze,Caitlyn,Lux,1
NA1_5509390339,16.5,Garen,Malphite,Fizz,Caitlyn,Maokai,Zoe,MonkeyKing,Hwei,Tristana,Milio,0
NA1_5508547523,16.5,Mordekaiser,Zaahen,Zoe,Smolder,Bard,Rumble,Sylas,Naafiri,Kaisa,Nami,1
NA1_5506552041,16.5,Singed,Nocturne,Cassiopeia,Varus,Nautilus,Vladimir,Kindred,Yone,Caitlyn,Morgana,0
NA1_5509208526,16.5,Zed,Graves,Lux,Yunara,Sona,Jayce,Kindred,Syndra,Tristana,Nami,1
NA1_5512049837,16.5,Shen,Shaco,Mel,Sivir,Janna,Sett,JarvanIV,Diana,Ashe,Leona,0
NA1_5506406816,16.5,Yone,Khazix,Sylas,Yunara,Rakan,Zaahen,Viego,Ahri,Jinx,Poppy,0
NA1_5511665255,16.5,Singed,Briar,LeeSin,Aphelios,Thresh,Vayne,Nocturne,Taliyah,Samira,Rell,0
NA1_5511777015,16.5,Gangplank,Graves,Vladimir,Ashe,Karma,Jayce,JarvanIV,Veigar,Ezreal,Thresh,1
NA1_5510430809,16.5,KSante,Shen,Ekko,Jhin,Sona,Urgot,MasterYi,Galio,Lucian,Yuumi,1
NA1_5511824111,16.5,Gwen,Hecarim,Karma,Jinx,Milio,Riven,LeeSin,Ahri,Samira,Nautilus,0
NA1_5507644230,16.5,Chogath,Hecarim,Orianna,Zeri,Lulu,Kayle,Ambessa,Sylas,Sivir,Thresh,0
NA1_5509794191,16.5,Irelia,MasterYi,Ahri,Brand,Nami,Ornn,Nunu,Azir,Caitlyn,Lux,1
NA1_5508443794,16.5,Sett,XinZhao,Galio,Jinx,Nami,Ornn,Zaahen,Mel,Caitlyn,Milio,0
NA1_5508149283,16.5,Singed,Nocturne,Hwei,MissFortune,Shaco,Gangplank,Kayn,Chogath,Ziggs,Velkoz,1
NA1_5510034993,16.5,Cassiopeia,Aatrox,Sylas,Smolder,Karma,Renekton,Hecarim,Viego,Veigar,Sona,0
NA1_5508741690,16.5,Udyr,Zed,Annie,Ashe,Senna,Yasuo,Diana,Sion,Seraphine,Xerath,1
NA1_5508588195,16.5,Garen,Rengar,Lux,Sivir,Karma,Kennen,Viego,Lissandra,Vayne,Bard,0
NA1_5511280515,16.5,Sejuani,Hecarim,Xerath,Ashe,Zac,Riven,Sylas,Hwei,Jinx,Bard,0
NA1_5506839135,16.5,Illaoi,Taliyah,AurelionSol,Pyke,Alistar,Gnar,XinZhao,Zoe,Jinx,Sona,1
NA1_5507984543,16.5,Shen,Nidalee,Yone,Ashe,Senna,Nasus,Ivern,Kassadin,Xayah,Lulu,1
NA1_5507848969,16.5,Zed,LeeSin,Vladimir,Vayne,Leona,Ambessa,Darius,Fizz,Sivir,Velkoz,0
NA1_5509587621,16.5,Gangplank,Gwen,Lux,Ezreal,Nautilus,Zaahen,Graves,Viktor,Jhin,Karma,1
NA1_5510500303,16.5,Malphite,Jax,Talon,Jinx,MissFortune,Riven,Ekko,Yone,Kaisa,Maokai,0
NA1_5511351701,16.5,Akali,Talon,Annie,Tristana,Braum,Jayce,Viego,Ahri,MissFortune,Leona,1
NA1_5506342482,16.5,Ambessa,Udyr,Qiyana,Corki,Yuumi,Darius,Neeko,Zed,Velkoz,Anivia,1
NA1_5508548724,16.5,Irelia,Gwen,Yone,Malzahar,Shaco,Fiora,Jayce,AurelionSol,Lux,Rakan,0
NA1_5507089376,16.5,Sion,Naafiri,AurelionSol,MissFortune,Sona,Varus,Jayce,Ziggs,Mel,Soraka,0
NA1_5507393632,16.5,Darius,Viego,Quinn,Kaisa,Mel,Volibear,Kayn,Zoe,Smolder,Nami,1
NA1_5505978127,16.5,Malphite,Diana,Yasuo,Twitch,Thresh,Sion,FiddleSticks,Sylas,Samira,Nautilus,1
NA1_5507430586,16.5,Vladimir,Skarner,Xerath,Corki,Nautilus,Vayne,Kindred,Anivia,Kaisa,Milio,1
NA1_5509008961,16.5,Illaoi,Nocturne,Galio,Ezreal,Bard,Garen,Sejuani,Zed,Samira,Leona,0
NA1_5508591279,16.5,Irelia,Talon,Taliyah,Jhin,Neeko,Teemo,Belveth,Vladimir,Smolder,Nami,0
NA1_5512360249,16.5,Teemo,LeeSin,Vladimir,Jhin,Swain,Gangplank,Nocturne,Syndra,Yunara,Jax,1
NA1_5508073078,16.5,Kennen,RekSai,Vex,Ashe,Nami,Quinn,Graves,Orianna,Lucian,Braum,0
NA1_5509852287,16.5,Maokai,Qiyana,Fizz,Ezreal,Karma,Yorick,Naafiri,Akali,Corki,Janna,1
NA1_5509469270,16.5,DrMundo,MasterYi,Syndra,Sivir,Teemo,Ryze,Rumble,Talon,MissFortune,Milio,1
NA1_5509870889,16.5,Olaf,Zac,Talon,Velkoz,Thresh,Volibear,Briar,Yone,Xerath,Karma,1
NA1_5507584172,16.5,Urgot,Rengar,Ahri,Jhin,Velkoz,DrMundo,Vi,Aurora,Veigar,Rakan,0
NA1_5510795233,16.5,Cassiopeia,Teemo,Zed,Corki,Pyke,Yasuo,FiddleSticks,Pantheon,Vayne,RekSai,0
NA1_5511442444,16.5,Nasus,Ambessa,Viktor,Jinx,Leona,Gragas,Rammus,Katarina,Smolder,Bard,0
NA1_5508413751,16.5,Akali,MasterYi,Hwei,Samira,Thresh,Shen,Nidalee,Irelia,Vayne,Bard,1
NA1_5511751617,16.5,Tryndamere,LeeSin,Orianna,Veigar,Pantheon,Malphite,Rengar,Akshan,Sivir,Karma,1
NA1_5511206654,16.5,Shen,Sylas,Yunara,Ezreal,Janna,Zilean,Hecarim,Viktor,Seraphine,Senna,0
NA1_5512156628,16.5,Renekton,Viego,Kassadin,Gnar,Neeko,Malphite,Darius,Vladimir,Aphelios,Sona,1
NA1_5507721275,16.5,Zaahen,Maokai,Katarina,Yunara,Swain,Mordekaiser,Viego,Annie,Samira,Alistar,1
NA1_5512029882,16.5,Illaoi,LeeSin,Brand,Ashe,Seraphine,Chogath,Zaahen,Veigar,Caitlyn,Velkoz,1
NA1_5510847930,16.5,Mordekaiser,Khazix,Yasuo,Twitch,Anivia,Camille,Fizz,Xerath,Aphelios,TahmKench,1
NA1_5508601386,16.5,KSante,Nidalee,Ahri,Lucian,Nami,Smolder,Shyvana,Mel,MissFortune,Zyra,0
NA1_5511829325,16.5,Udyr,Hecarim,Teemo,Jhin,Brand,Zaahen,Khazix,Seraphine,Ezreal,Senna,1
NA1_5510961878,16.5,Garen,Udyr,Viktor,Jhin,Velkoz,Camille,Shyvana,Ahri,Draven,Nautilus,0
NA1_5511985366,16.5,Ornn,Graves,Tristana,Kaisa,Rakan,Garen,Kindred,Ekko,Jhin,Nami,0
NA1_5507938573,16.5,Shaco,Jax,Gragas,Kaisa,Soraka,Varus,XinZhao,Veigar,Yasuo,Karma,0
NA1_5507003823,16.5,Gangplank,Zaahen,Vex,Yunara,Thresh,Yasuo,Elise,Leblanc,Samira,Nautilus,1
NA1_5509749092,16.5,Nasus,LeeSin,Ahri,Caitlyn,Bard,Camille,Khazix,Syndra,Jhin,Janna,1
NA1_5506252882,16.5,Gnar,LeeSin,Syndra,Ezreal,FiddleSticks,Gangplank,Zac,Fizz,Varus,Nautilus,0
NA1_5508544275,16.5,Urgot,Kayn,TwistedFate,Ezreal,Braum,Karthus,Zac,Yasuo,Vayne,Nami,1
NA1_5512404422,16.5,Mordekaiser,XinZhao,Ahri,Kaisa,Soraka,Yuumi,Nocturne,Talon,Corki,Nidalee,1
NA1_5509126145,16.5,Fiora,Graves,Sion,Velkoz,Lux,Darius,Kayn,Xerath,Lucian,Nami,0
NA1_5511689414,16.5,Jax,Zaahen,Ryze,Ezreal,Pantheon,Malphite,Sylas,Ahri,Jinx,Poppy,1
NA1_5510446927,16.5,Vayne,Udyr,Irelia,Draven,Zilean,Nasus,Gwen,Naafiri,Kaisa,Neeko,1
NA1_5508782503,16.5,Garen,RekSai,Zoe,Tristana,Thresh,Kennen,DrMundo,Kassadin,Ezreal,Morgana,1
NA1_5509174167,16.5,Camille,Taliyah,Annie,Varus,Bard,Riven,Elise,Yone,Jinx,Thresh,1
NA1_5509236714,16.5,Jax,JarvanIV,Katarina,Jhin,Lulu,Poppy,Qiyana,Fizz,Ezreal,Xerath,0
NA1_5505600977,16.5,Renekton,Zyra,Tristana,Jinx,Bard,Malphite,Ambessa,Malzahar,Viktor,Nami,0
NA1_5509670799,16.5,Garen,Taliyah,Aurora,Irelia,Shaco,Darius,Poppy,Anivia,Xayah,Rakan,0
NA1_5509771883,16.5,Gnar,Belveth,Smolder,Ezreal,Pyke,Fiora,Nocturne,Malzahar,Kalista,Leona,0
NA1_5511102109,16.5,Camille,Ekko,Sylas,Jhin,Bard,KSante,Nocturne,Brand,Ezreal,Velkoz,1
NA1_5509080589,16.5,Jayce,Belveth,Taliyah,Corki,Nautilus,XinZhao,Warwick,Zilean,Ezreal,Janna,0
NA1_5507003965,16.5,Garen,Nocturne,Ryze,KogMaw,Sona,Darius,Vi,Viktor,Yasuo,Malphite,0
NA1_5512415630,16.5,Jax,Khazix,Diana,Jinx,Sona,Poppy,Ekko,Qiyana,Caitlyn,Bard,0
NA1_5511015431,16.5,Singed,Vi,Yasuo,Tristana,Velkoz,Yorick,Graves,Orianna,Ashe,Bard,0
NA1_5511690611,16.5,KogMaw,Ezreal,Galio,Swain,Karma,Akali,Nunu,Ambessa,Caitlyn,Sona,1
NA1_5511552729,16.5,Mordekaiser,JarvanIV,Udyr,Twitch,Lulu,Darius,Lillia,Ornn,Caitlyn,Karma,0
